DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,OFFERED_CAPACITY_PRICE_[EUR/MW],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,SETTLEMENTCAPACITY_PRICE_[EUR/MW],NOTE
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,16.22,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,16.27,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,16.64,5,5,AT,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,16.79,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,17.04,5,5,AT,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,17.15,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,17.35,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,17.92,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,18.0,13,13,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,18.04,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,18.4,40,40,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,18.48,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,18.6,7,7,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,18.92,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.0,4,4,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.05,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.1,12,12,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.6,10,10,CZ,32.83,INDIVISIBLE
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.6,5,5,CZ,32.83,INDIVISIBLE
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.62,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,19.8,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,20.0,5,5,CH,44.0,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,20.18,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,20.68,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,20.75,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,20.8,5,5,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,21.0,13,13,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,21.32,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,21.48,1,1,DK,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,21.56,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,21.88,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,22.0,2,2,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,22.4,4,4,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,22.45,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,22.45,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,23.0,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,23.01,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,23.33,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,23.58,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,23.7,4,4,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,24.0,3,3,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,24.15,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,24.21,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,24.72,5,5,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,25.0,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,25.0,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,26.2,4,4,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,27.0,2,2,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,30.0,5,5,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,30.0,2,2,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,30.0,1,1,DK,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,30.3,1,1,CH,44.0,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,31.6,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,31.68,1,1,SI,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,31.8,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,32.01,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,32.22,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,32.42,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,32.63,1,1,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,32.83,36,31,DE,32.83,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,40.6,1,1,CH,44.0,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,42.0,3,3,CH,44.0,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,44.0,3,3,CH,44.0,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,176.0,24,24,BE,297.88,
2024-02-04,2024-02-04,FCR,NEGPOS_12_16,297.88,1,1,BE,297.88,INDIVISIBLE
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,2,2,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,12,12,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,3,3,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,30,30,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,2,2,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,2,2,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,4,4,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,BE,297.88,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,BE,297.88,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,BE,297.88,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,16,16,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,9,9,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,10,10,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,7,7,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,10,10,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.0,9,9,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.08,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.2,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.25,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.28,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.4,4,4,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.4,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.48,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.5,38,38,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.56,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.68,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.76,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.8,5,5,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.8,11,11,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.88,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,0.96,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,1,1,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,14,14,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,2,2,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,3,3,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,9,9,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.0,2,2,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.04,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.16,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.24,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.36,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.44,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.5,7,7,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.52,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.64,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.72,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.84,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,1.92,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.0,14,14,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.0,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.04,39,39,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.12,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.2,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.32,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.4,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.4,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.42,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.44,3,3,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.44,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.46,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.48,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.48,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.5,2,2,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.5,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.52,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.54,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.56,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.58,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.6,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.6,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.62,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.64,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.66,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.68,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.68,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.7,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.72,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.74,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.76,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.78,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.8,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.8,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.82,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.84,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.86,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.88,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.88,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.9,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.92,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.94,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.96,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.96,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,2.98,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.0,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.0,10,10,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.02,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.04,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.06,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.08,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.08,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.16,7,7,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.23,52,34,FR,3.23,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.33,18,18,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.58,15,15,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.65,15,15,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.69,15,15,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.84,15,15,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.94,15,15,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.95,15,15,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,3.96,2,2,CH,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.0,4,4,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.0,3,3,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.0,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.4,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.8,3,3,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,4.9,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.0,16,16,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.0,10,10,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.0,23,23,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.0,10,10,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.0,1,1,DK,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.0,8,8,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.23,3,3,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.47,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.55,3,3,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,5.68,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,6.0,12,12,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,6.03,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,6.5,20,20,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,6.56,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,6.6,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,6.8,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.0,9,9,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.0,4,4,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.16,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.2,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.45,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.6,2,2,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.62,2,2,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,7.73,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.0,3,3,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.0,4,4,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.3,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.33,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.35,5,5,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.36,14,14,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.4,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.8,3,3,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.86,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,8.88,1,1,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,9.21,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,9.33,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,9.33,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,9.43,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,9.7,8,8,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,9.99,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.0,3,3,CH,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.0,5,5,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.0,18,18,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.0,2,2,NL,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.0,1,1,CH,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.0,6,6,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.09,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.4,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.56,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.8,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,10.98,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,11.13,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,11.2,2,2,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,11.6,2,2,CH,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,11.69,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,11.86,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,11.87,5,5,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,12.26,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,12.4,5,5,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,12.5,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,12.74,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,12.82,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,13.39,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,13.6,2,2,AT,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,13.62,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,13.96,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,14.51,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,14.52,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,15.0,5,5,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,15.09,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,15.39,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,15.65,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,16.0,8,8,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,16.0,5,5,CZ,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,16.0,4,4,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,16.22,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,16.27,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,16.79,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,17.15,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,17.35,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,17.5,7,7,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,17.92,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,18.0,13,13,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,18.04,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,18.4,40,40,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,18.48,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,18.92,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.0,5,5,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.0,4,4,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.05,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.1,12,12,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.6,10,10,CZ,38.0,INDIVISIBLE
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.6,5,5,CZ,38.0,INDIVISIBLE
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.62,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,19.8,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,20.0,5,5,CH,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,20.0,4,4,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,20.18,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,20.68,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,20.75,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,21.0,13,13,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,21.0,4,4,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,21.32,1,1,DE,38.0,
2024-02-04,2024-02-04,FCR,NEGPOS_16_20,21.56,1,1,DE,38.0,
